message,spam,transformed_text,num_characters,lem_num_characters,num_sentence
"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",1,latest nokia mobile ipod mp player proze guaranteed reply win norcorp ltd mtmsgrcvd,125,13,1
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,sm service inclusive text credit pls goto www comuk net login qxj unsubscribe stop extra charge help comuk cm ae,158,20,1
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1,mobile club choose top quality item mobile cfca,73,8,1
Money i have won wining number 946 wot do i do next,1,money wining number wot next,51,5,1
"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",1,want cock hubby away need real man satisfy txt wife string action txt stop end txt rec ea otbox la w,163,21,1
Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1,gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop,160,21,1
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1,freemsg hi baby wow got new cam moby wanna c hot pic fancy chat im w utxt rply chat hlp msg p rcv,143,24,1
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1,wanna laugh try chit chat mobile logon txting word chat send cm po box london w zf p msg rcvd,156,21,1
"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",1,urgent nd attempt contact u u call b csbcm wc n xx callcost ppmmobilesvary max,148,15,1
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1,congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music,115,13,1
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1,contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record,159,18,1
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,urgent call landline complimentary ibiza holiday cash await collection sae c po box sk wp ppm,152,16,1
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1,u secret admirer looking make contact u find r reveal think ur special call stopsms ppm,158,16,1
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1,freemsg txt call claim reward hour talk time use phone subscribe gbp mnth inc hr stop txtstop,144,17,1
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b,108,13,1
Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1,today voda number ending selected receive reward match please call quoting claim code standard rate apply,166,16,1
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,ripped get mobile content www clubmoby com call poly true pix ringtones game six downloads,143,15,1
We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,1,tried contact reply offer video phone anytime network min half price line rental camcorder reply call,155,16,1
A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 ,1,xmas reward waiting computer randomly picked loyal mobile customer receive reward call,158,12,1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1,private account statement show un redeemed point call identifier code expires,136,11,1
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1,customer service announcement recently tried make delivery unable please call schedule ref,152,12,1
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop p text,160,20,1
"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1,urgent mobile awarded bonus caller prize nd attempt contact call box qu,155,12,1
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1,free game get rayman golf free game arcade st get ur game setting reply post save activ press key arcade termsapply,153,21,1
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1,mobile mths update latest camera video phone free keep ur number get extra free min text text yes call,143,19,1
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,weekly cool mob tone ready download week new tone include crazy frog axel f akon lonely black eyed dont p info n,160,22,1
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1,cashbin co uk get lot cash weekend www cashbin co uk dear welcome weekend got biggest best ever cash give away,155,21,1
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,1,thanks continued support question week enter u draw cash name new u president txt an,139,15,1
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1,unique user id removal send stop customer service,89,8,1
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,urgent call landline complimentary ibiza holiday cash await collection sae c po box sk wp ppm,147,16,1
URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,urgent nd attempt contact u prize yesterday still awaiting collection claim call,136,12,1
Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1,santa calling would little one like call santa xmas eve call book time call ppm last min c www santacalling com,158,21,1
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1,private account statement show unredeemed bonus point claim call identifier code expires,153,12,1
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1,check choose babe video sm shsex netun fgkslpopw fgkslpo,69,9,1
u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),1,u r winner u ave specially selected receive cash holiday flight inc speak live operator claim p min,152,18,1
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1,new mobile must go txt nokia collect today www tc biz optout gbp mtmsg txtauction,153,15,1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1,private account statement show un redeemed point call identifier code expires,135,11,1
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,1,valued vodafone customer computer picked win prize collect easy call,136,10,1
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1,free message thanks using auction subscription service p msgrcvd skip auction txt unsubscribe txt stop customercare,159,16,1
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,1,lyricalladie f inviting friend reply yes see www sm ac u hmmross stop send stop frnd,137,16,1
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1,want latest video handset anytime network min half price line rental reply call delivery tomorrow,132,15,1
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd,146,18,1
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1,free polyphonic ringtone text super get free poly tone week sn pobox nr z subscription pw,134,16,1
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,1,warner village c colin farrell swat wkend warner village get free med popcorn show msg ticket kiosk valid c c kiosk reply sony mre film offer,181,26,1
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1,goal arsenal henry v liverpool henry score simple shot yard pas bergkamp give arsenal goal margin min,155,17,1
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1,hi sexychat girl waiting text text great night chatting send stop stop service,124,13,1
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1,hi amy sending free phone number couple day give access adult party,137,12,1
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1,welcome select service added benefit call specially trained advisor free mobile dialling,140,12,1
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1,dear voucher holder next meal u use following link pc enjoy dining experiencehttp www vouch com etlp dining asp,153,19,1
URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1,urgent trying contact u today draw show prize guaranteed call land line claim valid hr,160,15,1
You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,1,donate unicef asian tsunami disaster support fund texting donate added next bill,137,12,1
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,1,goldviking inviting friend reply yes see www sm ac u goldviking stop send stop frnd,138,15,1
Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,phony award today voda number ending xxxx selected receive award match please call quoting claim code standard rate app,177,19,1
CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,1,cd u congratulation ur awarded cd gift voucher gift guaranteed freeentry wkly draw xt music tncs www ldew com win ppmx age,169,22,1
You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,1,guaranteed cash prize claim yr prize call customer service representative pm cost p,156,13,1
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1,dear xxxxxxx u invited xchat final attempt contact u txt chat p msgrcvdhg suite land row w j hl ldn yr,154,21,1
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1,ur cash balance currently pound maximize ur cash send go p meg cc hg suite land row w j hl,146,20,1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,1,private account statement show un redeemed point call identifier code xx expires,133,12,1
I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1,like tell deepest darkest fantasy call p min stop text call nat rate,126,13,1
Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,1,natalie f inviting friend reply yes see www sm ac u natalie k stop send stop frnd,135,17,1
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,1,jamster get free wallpaper text heart c apply need help call,109,11,1
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,1,free video camera phone half price line rental mths cross ntwk min txts call mobileupd call optout,145,17,1
83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,1,uk break accommodationvouchers term condition apply claim mustprovide claim number,132,10,1
5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1,p alfie moon child need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity,160,20,1
WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,1,win shopping spree every week starting play text store skilgme tscs winawk age perweeksub,137,14,1
"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",1,nd attempt contract u week top prize either cash prize call,132,11,1
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,1,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,158,15,1
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1,themob hit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaper free,149,17,1
This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,1,msg mobile content order resent previous attempt failed due network error query customersqueries netvision uk com,153,16,1
You have 1 new message. Please call 08715205273,1,new message please call,47,4,1
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,1,december mobile mths entitled update latest colour camera mobile free call mobile update vco free,159,15,1
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",1,get lion england tone reply lionm mono lionp poly go www ringtones co uk original n best tone gbp network operator rate apply,156,23,1
PRIVATE! Your 2003 Account Statement for 078,1,private account statement,44,3,1
"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,costa del sol holiday await collection call toclaim sae tc pobox stockport sk xh cost pm max min,164,18,1
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,get garden ready summer free selection summer bulb seed worth scotsman saturday stop go notxt co uk,156,17,1
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,1,sm auction brand new nokia auction today auction free join take part txt nokia,119,14,1
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,ree entry weekly comp chance win ipod txt pod get entry std txt rate c apply detail,142,17,1
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,1,record indicate u maybe entitled pound compensation accident claim free reply claim msg stop txt stop,156,16,1
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1,spook mob halloween collection logo pic message plus free eerie tone txt card spook zed p per logo pic,150,19,1
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,1,call germany penny per minute call fixed line via access number prepayment direct access www telediscount co uk,151,18,1
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1,mobile mths update free orange latest colour camera mobile unlimited weekend call call mobile upd freefone stoptxt,160,17,1
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1,private account statement fone show un redeemed point call identifier code expires,146,12,1
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,1,someonone know trying contact via dating service find could call mobile landline box sk ch,155,15,1
Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,1,urgent please call landline cash holiday await collection c sae po box xy,127,13,1
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",1,prize go another customer c www c biz p min polo ltd suite london w j hl please call back busy,145,21,1
URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1,urgent mobile number awarded prize guaranteed call land line claim valid hr ppm,144,13,1
Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1,urgent please call landline cash luxury canary island holiday await collection c sae po box xy ppm,155,17,1
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,xmas iscoming ur awarded either cd gift voucher free entry r weekly draw txt music tnc www ldew com win ppmx age subscription,157,23,1
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,u r subscribed textcomp wkly comp st wk free question follows subsequent wks charged p msg unsubscribe txt stop custcare,156,20,1
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1,call send girl erotic ecstacy p min stop text call nat rate,112,12,1
A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,1,xmas reward waiting computer randomly picked loyal mobile customer receive reward call,157,12,1
IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,1,important message final contact attempt important message waiting customer claim dept expires call,156,13,1
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1,dating two started sent text talk sport radio last week connection think coincidence,139,13,1
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1,current leading bid pause auction send customer care,90,8,1
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",1,free entry gr prize wkly comp chance win latest nokia psp cash every wk txt great http www gr prize com,160,21,1
You have 1 new message. Call 0207-083-6089,1,new message call,42,3,1
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1,santa calling would little one like call santa xmas eve call book time,106,13,1
You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,guaranteed award maybe even cash claim ur award call free legitimat efreefone number wat u think,163,16,1
"Latest News! Police station toilet stolen, cops have nothing to go on!",1,latest news police station toilet stolen cop nothing go,70,9,1
"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",1,sparkling shopping break per person call visit www shortbreaks org uk,112,11,1
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,1,txt call claim reward hour talk time use phone subscribe gbp mnth inc hr stop txtstop www gamb tv,147,19,1
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,1,http tm widelive com index wml id ad first true c c ringtone,85,13,1
"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",1,urgent last weekend draw show cash spanish holiday call claim c rstm sw s ppm,143,15,1
URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1,urgent trying contact last weekend draw show u prize guaranteed call claim code k valid hr p pm,149,18,1
2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,1,p per min call germany bt line p per min check planettalkinstant com info c text stop opt,145,18,1
Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,1,marvel mobile play official ultimate spider man game ur mobile right text spider game send u free ball wallpaper,161,19,1
PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,1,private account statement show un redeemed point call identifier code expires,148,11,1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,1,private account statement show un redeemed point call identifier code expires,134,11,1
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,want explicit sex sec ring cost p min gsex pobox wc n xx,90,13,1
ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,1,asked mobile chatlines inclu free min india cust servs sed yes l er got mega bill dont giv shit bailiff due day want,160,23,1
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",1,contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record,160,18,1
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",1,reminder get pound free call credit detail great offer pls reply text valid name house postcode,147,16,1
"This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",1,nd time tried contact u u pound prize claim easy call p per minute bt national rate,161,17,1
